ItemName,ItemPrice,Currency,Category,Vendor,Station,FuelPrice,System,slug
Civ T03-V013-6.11x3-0.1,4628.36,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,minor-multi-stim-v3-1-013
Civ T03-V013-6.56x3-0.075,4665.16,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,standard-multi-stim-v3-2-013
Civ T03-V020-10.50x2-0.05,6017.78,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,strong-multi-stim-v3-3-020
Civ T03-V022-7.01x3-0.05,6026.99,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,strong-multi-stim-v3-3-022
Civ T03-V024-10.50x2-0.05,6017.78,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,strong-multi-stim-v3-3-024
Civ T03-V025-6.11x3-0.1,4628.36,credits,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,minor-multi-stim-v3-1-025
Mil T03-V029-4.59x4-0.03,13,bonds,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,minor-military-stim-v31029
Mil T03-V030-4.59x4-0.03,13,bonds,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,minor-military-stim-v31030
Mil T03-V030-7.54x4-0.03,43,bonds,Medical,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,strong-military-stim-v43030
"""Quick feet"" Soda, tier 3",818.93,credits,Food,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,quick-feet-soda-tier-3
"""Quick feet"" Soda, tier 4",1279.01,credits,Food,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,quick-feet-soda-tier-4
"""Smooth Talker"" Snack, tier 3",910.95,credits,Food,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,smooth-talker-snack-tier-3
"""Smooth Talker"" Snack, tier 4",1389.43,credits,Food,Koukoubani's Curiosities,Orwell Stronghold,3450.6,L726-8,smooth-talker-snack-tier-4
Pip,1790,bonds,Weapon,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,pip
The Silent One,12983.95,credits,Weapon,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,handgun-reclaim
Tungsten Clava,13095.88,credits,Weapon,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,tungsten-clava
Anubis Armor,13137.86,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,anubis-armor
Arc Dancer's Suit,9136.34,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,arc-dancers-suit
Arc Defier Trenchcoat,8954.45,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,arc-defier-trenchcoat
Arc Master's Suit,13235.80,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,arc-masters-suit
Aurorahunter,1785,bonds,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,aurorahunter
Coat of Ten Thousand Nails,19231.08,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,coat-of-ten-thousand-nails
Hooded Strix Armor,18979.24,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,hooded-strix-armor
Light Repulsion Armor,18937.26,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,light-repulsion-armor
Medium Nano-Suit,12473.27,credits,Armor,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,medium-nano-suit
VIP Pack - 3 days,290,bonds,VIP,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,vip-3
Civ T03-V003-9.19x2-0.1,3518.82,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,minor-multi-stim-v3-1-003
Civ T03-V012-10.50x2-0.05,4575.16,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,strong-multi-stim-v3-3-012
Civ T03-V014-6.56x3-0.075,3546.80,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-014
Civ T03-V018-9.82x2-0.075,3546.80,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-018
Civ T03-V019-6.56x3-0.075,3546.80,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-019
Civ T03-V021-6.56x3-0.075,3546.80,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-021
Civ T03-V026-6.56x3-0.075,3546.80,credits,Medical,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-026
"""Deep Thinker"" Cordial, tier 3",622.61,credits,Food,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,deep-thinker-cordial-tier-3
"""Deep Thinker"" Cordial, tier 4",972.40,credits,Food,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,deep-thinker-cordial-tier-4
"""Nimble Mover"" Candy, tier 3",692.57,credits,Food,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,nimble-mover-candy-tier-3
"""Nimble Mover"" Candy, tier 4",1056.35,credits,Food,McReynolds Merchandise,L 726-8 Jump Gate,2623.4,L726-8,nimble-mover-candy-tier-4
Little Timmy,7905.10,credits,Weapon,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,little-timmy
Pointmaker of Perleone,9052.39,credits,Weapon,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,pointmaker-of-perleone
Sharp Something,7975.06,credits,Weapon,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,sharp-something
Smuggler’s Knuckles,7905.10,credits,Weapon,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,smugglers-knuckles
Anubis Armor,13137.86,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,anubis-armor
Arc Dancer's Suit,9136.34,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,arc-dancers-suit
Arc Defier Trenchcoat,8954.45,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,arc-defier-trenchcoat
Arc Master's Suit,13235.80,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,arc-masters-suit
Aurorahunter,1785,bonds,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,aurorahunter
Coat of Ten Thousand Nails,19231.08,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,coat-of-ten-thousand-nails
Heavy Dō-maru,12536.23,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,heavy-d-maru
P3 Protection Suit,12585.20,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,p3-protection-suit
Rook's Spidersilk Jacket,19056.19,credits,Armor,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,rooks-spidersilk-jacket
VIP Pack - 3 days,290,bonds,VIP,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,vip-3
Civ T03-V005-9.82x2-0.075,3546.80,credits,Medical,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-005
Civ T03-V011-6.56x3-0.075,3546.80,credits,Medical,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-011
Civ T03-V024-10.50x2-0.05,4575.16,credits,Medical,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,strong-multi-stim-v3-3-024
Civ T03-V028-6.56x3-0.075,3546.80,credits,Medical,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,standard-multi-stim-v3-2-028
"""Quick feet"" Soda, tier 3",622.61,credits,Food,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,quick-feet-soda-tier-3
"""Quick feet"" Soda, tier 4",972.40,credits,Food,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,quick-feet-soda-tier-4
"""Smooth Talker"" Snack, tier 3",692.57,credits,Food,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,smooth-talker-snack-tier-3
"""Smooth Talker"" Snack, tier 4",1056.35,credits,Food,Long Life Industries Gift Shop,L 726-8 Jump Gate,2623.4,L726-8,smooth-talker-snack-tier-4
Anubis Armor,13137.86,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,anubis-armor
Arc Dancer's Suit,9136.34,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,arc-dancers-suit
Arc Defier Trenchcoat,8954.45,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,arc-defier-trenchcoat
Arc Master's Suit,13235.80,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,arc-masters-suit
Aurorahunter,1785,bonds,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,aurorahunter
Coat of Ten Thousand Nails,19231.08,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,coat-of-ten-thousand-nails
Elite Anti-Energy Combat Suit,19028.21,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,elite-anti-energy-combat-suit
Elite Diffusion Suit,12718.12,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,elite-diffusion-suit
Fire Fu of firefu,54041.50,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,fire-fu-of-firefu
Heavy Diffusion Armor,8345.83,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,heavy-diffusion-armor
Shrike Armor,9283.25,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,shrike-armor
Stealth-Step of Shadow,53999.53,credits,Armor,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,stealth-step-of-shadow
VIP Pack - 3 days,290,bonds,VIP,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,vip-3
Civ T03-V007-6.11x3-0.1,3518.82,credits,Medical,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,minor-multi-stim-v3-1-007
Civ T03-V017-10.50x2-0.05,4575.16,credits,Medical,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,strong-multi-stim-v3-3-017
Civ T03-V025-6.11x3-0.1,3518.82,credits,Medical,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,minor-multi-stim-v3-1-025
Civ T03-V026-7.01x3-0.05,4582.16,credits,Medical,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,strong-multi-stim-v3-3-026
Mil T03-V030-6.24x4-0.03,27,bonds,Medical,Greenberg Supplies on the Side,L 726-8 Jump Gate,2623.4,L726-8,minor-military-stim-v41030
Broken Slate,226.15,credits,Weapon,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,broken-slate
Anti-Energy Flak Jacket,1554.26,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-flak-jacket
Anti-Energy Jump Suit,386.51,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-jump-suit
Anti-Energy Plate Armor,1381.56,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-plate-armor
Anti-Energy Saree,1428.85,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-saree
Anti-Energy Suit,723.68,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-suit
Anti-Energy Vest,197.37,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-vest
Anti-Energy Work Suit,717.51,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,anti-energy-work-suit
Arc Absorption Cloak,1509.03,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,arc-absorption-cloak
Arc Dancer's Dress,1408.29,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,arc-dancers-dress
Arc Dancer's Suit,2685.01,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,arc-dancers-suit
Arc Defier Trenchcoat,2631.55,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,arc-defier-trenchcoat
Arc Master's Suit,3889.76,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,arc-masters-suit
Dielectric Paladin Armor,3675.95,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,dielectric-paladin-armor
Elite Anti-Energy Combat Suit,5592.05,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,elite-anti-energy-combat-suit
Elite Storm Armor,3702.68,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,elite-storm-armor
Enhanced Arc Dancer's Suit,3651.28,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,enhanced-arc-dancers-suit
Glass Armor,5635.22,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,glass-armor
Heavy Ceramic Armor,3597.83,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,heavy-ceramic-armor
Heavy Diffusion Armor,2452.69,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,heavy-diffusion-armor
Heavy Storm Armor,2497.92,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,heavy-storm-armor
Ionic Armor,3663.61,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,ionic-armor
LCVG-X10,723.68,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,lcvg-x10
LCVG-X16a,1334.28,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,lcvg-x16a
Light Anti-Energy Scale Mail,723,bonds,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,light-anti-energy-scale-mail
Light Liquid Armor Suit,1346.61,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,light-liquid-armor-suit
Light Nano-Suit,2596.60,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,light-nano-suit
Light Repulsion Armor,5565.32,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,light-repulsion-armor
Light Thermoplastic Suit,738.07,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,light-thermoplastic-suit
Lightly Padded Reflective Suit,1280.83,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,lightly-padded-reflective-suit
Lightning Armor,1476.14,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,lightning-armor
Medium Liquid Armor Suit,2356.06,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,medium-liquid-armor-suit
Medium Nano-Suit,3665.67,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,medium-nano-suit
Padded Anti-Energy Vest,729.84,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,padded-anti-energy-vest
Padded Jumpsuit,1284.94,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,padded-jumpsuit
Padded Reflective Suit,1369.23,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,padded-reflective-suit
Padded Thermoplastic Armor,725,bonds,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,padded-thermoplastic-armor
Patchwork Thermoplastic Suit,226.15,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,patchwork-thermoplastic-suit
Patelloida Plate,1391.84,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,patelloida-plate
Patelloida Plated Jacket,2666.50,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,patelloida-plated-jacket
Reflectrix™,3875.37,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,reflectrixtm
Repulsion Armor,3486.81,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,repulsion-armor
Scratchy Tunic,205.59,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,scratchy-tunic
Smeared Composite Armor,3867.15,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,smeared-composite-armor
Spidersilk Dress,1422.68,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,spidersilk-dress
Spidersilk Stealth Suit,1298,bonds,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,spidersilk-stealth-suit
Tattered LCVG-X7,388.57,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,tattered-lcvg-x7
Worn Diffusion Armor,226.15,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,worn-diffusion-armor
Worn Repulsion Armor,736.01,credits,Armor,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,worn-repulsion-armor
Circuit Board,1.85,credits,Trade Good,Benevolent Dynamics: YourShop,Tau Station,667.4,Sol,circuit-board
Auto Slicer,192.24,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,auto-slicer
Carbon Club,339.98,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,carbon-club
Carbon Mace,350.66,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,carbon-mace
Cargo Crank,190.46,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,cargo-crank
G-009E,350.66,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,g-009e
G-73,350.66,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,g-73
Industrial Grade Soldering Iron,633.68,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,industrial-grade-soldering-iron
Moldy Steel Sap Gloves,338.20,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,moldy-steel-sap-gloves
New Notthingham Tipstaff,348.88,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,new-notthingham-tipstaff
Old Shoe,169.10,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,old-shoe
Pipe with Grip,195.80,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,pipe-with-grip
Pole Pike,197.58,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,pole-pike
Staff of Minos,623.00,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,staff-of-minos
Worn Carbon Nunchaku,194.02,credits,Weapon,Norbert's Bits and Bots,Tau Station,667.4,Sol,worn-carbon-nunchaku
Alamin Kinetic Vest,156.64,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,alamin-kinetic-vest
Amber Aegis: BD32,8764.72,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,amber-aegis-bd32
Anti-Energy Coat,336.42,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,anti-energy-coat
Anti-Energy Jump Suit,334.64,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,anti-energy-jump-suit
Anti-Energy Suit,626.56,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,anti-energy-suit
Caen’s Ribbed Jacket,728,bonds,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,caens-ribbed-jacket
Cracked Bodysuit,160.20,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,cracked-bodysuit
Enhanced Combat Vest,336.42,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,enhanced-combat-vest
Mildewed Leather Duster,181.56,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,mildewed-leather-duster
Musty Leather Robes,176.22,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,musty-leather-robes
Padded Anti-Energy Vest,631.90,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,padded-anti-energy-vest
Patchwork Bomber,633.68,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,patchwork-bomber
Patchwork Thermoplastic Suit,195.80,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,patchwork-thermoplastic-suit
Plastic Jumpsuit,347.10,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,plastic-jumpsuit
Ragged Bomber Jacket,154.86,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,ragged-bomber-jacket
Scratchy Tunic,178.00,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,scratchy-tunic
Shabby Uniform,170.88,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,shabby-uniform
The Shirt of Broken Rings,158.42,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,the-shirt-of-broken-rings
Torn Jumpsuit,161.98,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,torn-jumpsuit
Wire Mesh,178.00,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,wire-mesh
Worn Work Suit,190.46,credits,Armor,Norbert's Bits and Bots,Tau Station,667.4,Sol,worn-work-suit
Beer Bottles,1.55,credits,Trade Good,Norbert's Bits and Bots,Tau Station,667.4,Sol,beer-bottles
"""Brain Booster"" Bites, tier 1",13.42,credits,Food,Norbert's Bits and Bots,Tau Station,667.4,Sol,brain-booster-bites-tier-1
"""Brain Booster"" Bites, tier 2",90.78,credits,Food,Norbert's Bits and Bots,Tau Station,667.4,Sol,brain-booster-bites-tier-2
"""Chatterbox"" Shake, tier 1",8.95,credits,Food,Norbert's Bits and Bots,Tau Station,667.4,Sol,chatterbox-shake-tier-1
"""Chatterbox"" Shake, tier 2",76.54,credits,Food,Norbert's Bits and Bots,Tau Station,667.4,Sol,chatterbox-shake-tier-2
Boomer,183.34,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,boomer
Furnace Pistol,179.78,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,furnace-pistol
G-220E,347.10,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,g-220e
Homemade Taser,154.86,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,homemade-taser
Ka-Bar,194.02,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,ka-bar
Mama's Pride,343.54,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,mamas-pride
Metal Shank,195.80,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,metal-shank
Nickle Tekko,722,bonds,Weapon,Rey's Goods,Tau Station,667.4,Sol,nickle-tekko
OfficerC3,179.78,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,officerc3
PVP Pipe,167.32,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,pvp-pipe
Primitive Tonfa,174.44,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,primitive-tonfa
Rusty Iron Pole,183.34,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,rusty-iron-pole
Rusty Shotel,338.20,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,rusty-shotel
Simple Student’s Katana,186.90,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,simple-students-katana
Slug Rifle,331.08,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,slug-rifle
Tesla Hammer,624.78,credits,Weapon,Rey's Goods,Tau Station,667.4,Sol,tesla-hammer
